X Y Z mgl vp cluster_5 cluster_6 cluster_6homog cluster_7
164172.906250 2322340.250000 -32.591198 322.510803 4203.259766 4.000000 0.000000 0.000000 6.000000
164172.968750 2322340.750000 -32.591198 322.143555 4213.837402 4.000000 0.000000 0.000000 6.000000
164173.046875 2322341.250000 -32.591198 321.957458 4223.850586 4.000000 0.000000 0.000000 6.000000
164154.328125 2322191.500000 -32.591198 321.812653 4370.384766 4.000000 0.000000 0.000000 6.000000
164173.125000 2322342.000000 -32.591198 321.771362 4233.219238 4.000000 0.000000 0.000000 6.000000
164173.593750 2322345.500000 -32.591198 321.742004 4274.489746 4.000000 0.000000 0.000000 6.000000
164155.156250 2322208.000000 -32.591198 321.645569 4058.739014 4.000000 0.000000 0.000000 6.000000
164173.203125 2322342.500000 -32.591198 321.585297 4241.910156 4.000000 0.000000 0.000000 6.000000
164173.515625 2322345.000000 -32.591198 321.400757 4269.456055 4.000000 0.000000 0.000000 6.000000
164173.281250 2322343.000000 -32.591198 321.399200 4249.874023 4.000000 0.000000 0.000000 6.000000
164173.437500 2322344.250000 -32.591198 321.294647 4263.657715 4.000000 0.000000 0.000000 6.000000
164173.359375 2322343.750000 -32.591198 321.213104 4257.111328 4.000000 0.000000 0.000000 6.000000
164154.343750 2322192.000000 -32.591198 321.084534 4346.827637 4.000000 0.000000 0.000000 6.000000
164155.109375 2322207.500000 -32.591198 320.734955 4064.146240 4.000000 0.000000 0.000000 6.000000
164154.921875 2322202.750000 -32.591198 320.037079 4095.308594 4.000000 0.000000 0.000000 6.000000
164155.046875 2322207.000000 -32.591198 319.824310 4069.114746 4.000000 0.000000 0.000000 6.000000
164154.906250 2322202.250000 -32.591198 319.539032 4100.276855 4.000000 0.000000 0.000000 6.000000
164154.359375 2322192.500000 -32.591198 319.356873 4323.343262 4.000000 0.000000 0.000000 6.000000
164155.015625 2322206.250000 -32.591198 319.241119 4073.701660 4.000000 0.000000 0.000000 6.000000
164154.937500 2322203.500000 -32.591198 319.142700 4090.859863 4.000000 0.000000 0.000000 6.000000
164154.875000 2322201.750000 -32.591198 319.025146 4106.241211 4.000000 0.000000 0.000000 6.000000
164155.000000 2322205.750000 -32.591198 319.020782 4077.637207 4.000000 0.000000 0.000000 6.000000
164154.953125 2322204.000000 -32.591198 318.977600 4086.754150 4.000000 0.000000 0.000000 6.000000
164154.968750 2322204.500000 -32.591198 318.812531 4085.171875 4.000000 0.000000 0.000000 6.000000
164154.984375 2322205.250000 -32.591198 318.800446 4081.402100 4.000000 0.000000 0.000000 6.000000
164154.828125 2322201.000000 -32.591198 318.454834 4112.934082 4.000000 0.000000 0.000000 6.000000
164154.781250 2322200.500000 -32.591198 317.884552 4120.453613 4.000000 0.000000 0.000000 6.000000
164154.734375 2322199.750000 -32.591198 317.314270 4128.856934 4.000000 0.000000 0.000000 6.000000
164154.687500 2322199.250000 -32.591198 315.714355 4138.185059 4.000000 0.000000 0.000000 6.000000
164154.640625 2322198.750000 -32.591198 314.792938 4148.510742 4.000000 0.000000 0.000000 6.000000
164154.390625 2322193.250000 -32.591198 314.153656 4300.291016 4.000000 0.000000 0.000000 6.000000
164154.609375 2322198.000000 -32.591198 313.871552 4159.943359 4.000000 0.000000 0.000000 6.000000
164154.515625 2322196.750000 -32.591198 312.959961 4186.573730 4.000000 0.000000 0.000000 6.000000
164154.562500 2322197.500000 -32.591198 312.950165 4172.598145 4.000000 0.000000 0.000000 6.000000
164154.484375 2322196.250000 -32.591198 312.749420 4201.921875 4.000000 0.000000 0.000000 6.000000
164154.468750 2322195.500000 -32.591198 312.544128 4218.736816 4.000000 0.000000 0.000000 6.000000
164154.421875 2322194.500000 -32.591198 312.375610 4256.840820 4.000000 0.000000 0.000000 6.000000
164154.453125 2322195.000000 -32.591198 312.338806 4237.055664 4.000000 0.000000 0.000000 6.000000
164154.406250 2322193.750000 -32.591198 312.007660 4277.996582 4.000000 0.000000 0.000000 6.000000
164153.828125 2322178.250000 -33.197273 600.868958 4725.055664 4.000000 0.000000 0.000000 6.000000
164153.859375 2322178.750000 -33.197273 579.754639 4725.356934 4.000000 0.000000 0.000000 6.000000
164153.890625 2322179.500000 -33.197273 552.082642 4722.011230 4.000000 0.000000 0.000000 6.000000
164153.906250 2322180.000000 -33.197273 524.410706 4715.076172 4.000000 0.000000 0.000000 6.000000
164153.937500 2322180.500000 -33.197273 496.738708 4704.774414 4.000000 0.000000 0.000000 6.000000
164153.968750 2322181.250000 -33.197273 469.066742 4691.410156 4.000000 0.000000 0.000000 6.000000
164153.984375 2322181.750000 -33.197273 441.394775 4675.423340 4.000000 0.000000 0.000000 6.000000
164154.015625 2322182.250000 -33.197273 411.565063 4657.406250 4.000000 0.000000 0.000000 6.000000
164154.031250 2322183.000000 -33.197273 381.202942 4637.907715 4.000000 0.000000 0.000000 6.000000
164164.843750 2322278.250000 -33.197273 372.948730 3858.421387 4.000000 0.000000 0.000000 6.000000
164164.953125 2322278.750000 -33.197273 372.897461 3857.716309 4.000000 0.000000 0.000000 6.000000
164165.062500 2322279.500000 -33.197273 372.846161 3857.081055 4.000000 0.000000 0.000000 6.000000
164165.187500 2322280.000000 -33.197273 372.794861 3856.490234 4.000000 0.000000 0.000000 6.000000
164165.296875 2322280.750000 -33.197273 372.743591 3855.883057 4.000000 0.000000 0.000000 6.000000
164165.406250 2322281.250000 -33.197273 372.684662 3855.187988 4.000000 0.000000 0.000000 6.000000
164165.531250 2322282.000000 -33.197273 372.622467 3854.377441 4.000000 0.000000 0.000000 6.000000
164165.656250 2322282.500000 -33.197273 372.560242 3853.420898 4.000000 0.000000 0.000000 6.000000
164165.765625 2322283.250000 -33.197273 372.498016 3852.286377 4.000000 0.000000 0.000000 6.000000
164164.203125 2322271.750000 -33.197273 372.444366 3865.031738 4.000000 0.000000 0.000000 6.000000
164161.218750 2322251.250000 -33.197273 372.442383 3936.770264 4.000000 0.000000 0.000000 6.000000
164165.890625 2322283.750000 -33.197273 372.435791 3850.988525 4.000000 0.000000 0.000000 6.000000
164164.406250 2322275.750000 -33.197273 372.434509 3861.512939 4.000000 0.000000 0.000000 6.000000
164164.515625 2322276.500000 -33.197273 372.415100 3860.777588 4.000000 0.000000 0.000000 6.000000
164164.625000 2322277.000000 -33.197273 372.389648 3859.984375 4.000000 0.000000 0.000000 6.000000
164164.734375 2322277.750000 -33.197273 372.364227 3859.188965 4.000000 0.000000 0.000000 6.000000
164164.171875 2322271.000000 -33.197273 372.344055 3865.659668 4.000000 0.000000 0.000000 6.000000
164164.375000 2322275.250000 -33.197273 372.335724 3862.155273 4.000000 0.000000 0.000000 6.000000
164164.109375 2322270.500000 -33.197273 372.314972 3866.411377 4.000000 0.000000 0.000000 6.000000
164164.031250 2322269.750000 -33.197273 372.304474 3867.298584 4.000000 0.000000 0.000000 6.000000
164163.953125 2322269.250000 -33.197273 372.293976 3868.341309 4.000000 0.000000 0.000000 6.000000
164166.015625 2322284.500000 -33.197273 372.240784 3849.589600 4.000000 0.000000 0.000000 6.000000
164164.343750 2322274.750000 -33.197273 372.236938 3862.700928 4.000000 0.000000 0.000000 6.000000
164166.640625 2322289.000000 -33.197273 372.205566 3841.766357 4.000000 0.000000 0.000000 6.000000
164166.703125 2322289.500000 -33.197273 372.186462 3841.502930 4.000000 0.000000 0.000000 6.000000
164166.765625 2322290.250000 -33.197273 372.150269 3841.391113 4.000000 0.000000 0.000000 6.000000
164164.312500 2322274.000000 -33.197273 372.138153 3863.166504 4.000000 0.000000 0.000000 6.000000
164161.328125 2322251.750000 -33.197273 372.115143 3934.869629 4.000000 0.000000 0.000000 6.000000
164166.593750 2322288.500000 -33.197273 372.108612 3842.170410 4.000000 0.000000 0.000000 6.000000
164166.828125 2322290.750000 -33.197273 372.088593 3841.461182 4.000000 0.000000 0.000000 6.000000
164164.281250 2322273.500000 -33.197273 372.039368 3863.585205 4.000000 0.000000 0.000000 6.000000
164166.140625 2322285.000000 -33.197273 372.020874 3848.162598 4.000000 0.000000 0.000000 6.000000
164166.531250 2322288.000000 -33.197273 372.011658 3842.720703 4.000000 0.000000 0.000000 6.000000
164163.875000 2322268.750000 -33.197273 371.965210 3869.549561 4.000000 0.000000 0.000000 6.000000
164164.250000 2322272.750000 -33.197273 371.940582 3864.020996 4.000000 0.000000 0.000000 6.000000
164166.953125 2322291.250000 -33.197273 371.915192 3841.793945 4.000000 0.000000 0.000000 6.000000
164166.468750 2322287.250000 -33.197273 371.914703 3843.448975 4.000000 0.000000 0.000000 6.000000
164166.406250 2322286.750000 -33.197273 371.817749 3844.382812 4.000000 0.000000 0.000000 6.000000
164166.250000 2322285.750000 -33.197273 371.800995 3846.780029 4.000000 0.000000 0.000000 6.000000
164161.421875 2322252.500000 -33.197273 371.787903 3932.663330 4.000000 0.000000 0.000000 6.000000
164162.640625 2322259.750000 -33.197273 371.758514 3901.582275 4.000000 0.000000 0.000000 6.000000
164167.062500 2322292.000000 -33.197273 371.741821 3842.469238 4.000000 0.000000 0.000000 6.000000
164166.343750 2322286.250000 -33.197273 371.720825 3845.499756 4.000000 0.000000 0.000000 6.000000
164163.796875 2322268.000000 -33.197273 371.610931 3870.913574 4.000000 0.000000 0.000000 6.000000
164162.531250 2322259.000000 -33.197273 371.576202 3904.247314 4.000000 0.000000 0.000000 6.000000
164167.171875 2322292.500000 -33.197273 371.568420 3843.582764 4.000000 0.000000 0.000000 6.000000
164161.515625 2322253.000000 -33.197273 371.460663 3930.246094 4.000000 0.000000 0.000000 6.000000
164167.281250 2322293.250000 -33.197273 371.395020 3845.191162 4.000000 0.000000 0.000000 6.000000
164162.421875 2322258.500000 -33.197273 371.393860 3906.910156 4.000000 0.000000 0.000000 6.000000
164162.843750 2322260.750000 -33.197273 371.322693 3896.273438 4.000000 0.000000 0.000000 6.000000
164162.734375 2322260.250000 -33.197273 371.305054 3898.920166 4.000000 0.000000 0.000000 6.000000
164162.937500 2322261.500000 -33.197273 371.296448 3893.681396 4.000000 0.000000 0.000000 6.000000
164167.406250 2322293.750000 -33.197273 371.221649 3847.301758 4.000000 0.000000 0.000000 6.000000
164162.312500 2322257.750000 -33.197273 371.211517 3909.555664 4.000000 0.000000 0.000000 6.000000
164164.234375 2322272.250000 -33.197273 371.179993 3864.496094 4.000000 0.000000 0.000000 6.000000
164161.609375 2322253.750000 -33.197273 371.133423 3927.718262 4.000000 0.000000 0.000000 6.000000
164167.515625 2322294.250000 -33.197273 371.048248 3849.882080 4.000000 0.000000 0.000000 6.000000
164162.218750 2322257.250000 -33.197273 371.029175 3912.185547 4.000000 0.000000 0.000000 6.000000
164161.718750 2322254.250000 -33.197273 370.992767 3925.142822 4.000000 0.000000 0.000000 6.000000
164163.406250 2322265.000000 -33.197273 370.980621 3879.744873 4.000000 0.000000 0.000000 6.000000
164161.812500 2322254.750000 -33.197273 370.885956 3922.553467 4.000000 0.000000 0.000000 6.000000
164167.625000 2322295.000000 -33.197273 370.874847 3852.870605 4.000000 0.000000 0.000000 6.000000
164162.109375 2322256.500000 -33.197273 370.846832 3914.800781 4.000000 0.000000 0.000000 6.000000
164161.906250 2322255.500000 -33.197273 370.779175 3919.965088 4.000000 0.000000 0.000000 6.000000
164163.718750 2322267.500000 -33.197273 370.727875 3872.428955 4.000000 0.000000 0.000000 6.000000
164163.484375 2322265.750000 -33.197273 370.717377 3877.752686 4.000000 0.000000 0.000000 6.000000
164167.734375 2322295.500000 -33.197273 370.701447 3856.186523 4.000000 0.000000 0.000000 6.000000
164162.000000 2322256.000000 -33.197273 370.672394 3917.385010 4.000000 0.000000 0.000000 6.000000
164163.640625 2322267.000000 -33.197273 370.612213 3874.082520 4.000000 0.000000 0.000000 6.000000
164167.843750 2322296.000000 -33.197273 370.561768 3859.727539 4.000000 0.000000 0.000000 6.000000
164163.328125 2322264.500000 -33.197273 370.538116 3881.836182 4.000000 0.000000 0.000000 6.000000
164163.562500 2322266.250000 -33.197273 370.496552 3875.860840 4.000000 0.000000 0.000000 6.000000
164167.937500 2322296.750000 -33.197273 370.424622 3863.406982 4.000000 0.000000 0.000000 6.000000
164168.046875 2322297.250000 -33.197273 370.287445 3867.174072 4.000000 0.000000 0.000000 6.000000
164163.250000 2322264.000000 -33.197273 370.184692 3884.031982 4.000000 0.000000 0.000000 6.000000
164163.171875 2322263.250000 -33.197273 370.155701 3886.318604 4.000000 0.000000 0.000000 6.000000
164168.140625 2322298.000000 -33.197273 370.150269 3870.993164 4.000000 0.000000 0.000000 6.000000
164163.093750 2322262.750000 -33.197273 370.126740 3888.689209 4.000000 0.000000 0.000000 6.000000
164168.250000 2322298.500000 -33.197273 370.013123 3874.867188 4.000000 0.000000 0.000000 6.000000
164168.343750 2322299.250000 -33.197273 369.875946 3878.828613 4.000000 0.000000 0.000000 6.000000
164163.015625 2322262.000000 -33.197273 369.872070 3891.150635 4.000000 0.000000 0.000000 6.000000
164168.453125 2322299.750000 -33.197273 369.353760 3882.902344 4.000000 0.000000 0.000000 6.000000
164168.546875 2322300.500000 -33.197273 368.428802 3887.141113 4.000000 0.000000 0.000000 6.000000
164161.109375 2322250.750000 -33.197273 368.342682 3938.295898 4.000000 0.000000 0.000000 6.000000
164161.000000 2322250.000000 -33.197273 367.775940 3939.381592 4.000000 0.000000 0.000000 6.000000
164168.625000 2322301.000000 -33.197273 367.758972 3891.562744 4.000000 0.000000 0.000000 6.000000
164168.671875 2322301.750000 -33.197273 367.249756 3896.145508 4.000000 0.000000 0.000000 6.000000
164160.875000 2322249.500000 -33.197273 367.214447 3940.001465 4.000000 0.000000 0.000000 6.000000
164160.750000 2322248.750000 -33.197273 366.878601 3940.182861 4.000000 0.000000 0.000000 6.000000
164168.718750 2322302.250000 -33.197273 366.847748 3900.886230 4.000000 0.000000 0.000000 6.000000
164160.640625 2322248.250000 -33.197273 366.560150 3939.994629 4.000000 0.000000 0.000000 6.000000
164168.781250 2322302.750000 -33.197273 366.458923 3905.766602 4.000000 0.000000 0.000000 6.000000
164160.515625 2322247.500000 -33.197273 366.241669 3939.541748 4.000000 0.000000 0.000000 6.000000
164168.828125 2322303.500000 -33.197273 366.070099 3910.752930 4.000000 0.000000 0.000000 6.000000
164160.406250 2322247.000000 -33.197273 365.923218 3938.916260 4.000000 0.000000 0.000000 6.000000
164168.890625 2322304.000000 -33.197273 365.681274 3915.796387 4.000000 0.000000 0.000000 6.000000
164160.281250 2322246.500000 -33.197273 365.604736 3938.206055 4.000000 0.000000 0.000000 6.000000
164168.937500 2322304.750000 -33.197273 365.292450 3920.876465 4.000000 0.000000 0.000000 6.000000
164160.171875 2322245.750000 -33.197273 365.259125 3937.503174 4.000000 0.000000 0.000000 6.000000
164169.000000 2322305.250000 -33.197273 364.903625 3925.987793 4.000000 0.000000 0.000000 6.000000
164160.078125 2322245.250000 -33.197273 364.888092 3936.849365 4.000000 0.000000 0.000000 6.000000
164159.968750 2322244.750000 -33.197273 364.517059 3936.265625 4.000000 0.000000 0.000000 6.000000
164169.062500 2322305.750000 -33.197273 364.372620 3931.093506 4.000000 0.000000 0.000000 6.000000
164159.859375 2322244.000000 -33.197273 364.146057 3935.787109 4.000000 0.000000 0.000000 6.000000
164159.765625 2322243.500000 -33.197273 363.775024 3935.410156 4.000000 0.000000 0.000000 6.000000
164169.140625 2322306.500000 -33.197273 363.700348 3936.149170 4.000000 0.000000 0.000000 6.000000
164159.656250 2322243.000000 -33.197273 363.403992 3935.111816 4.000000 0.000000 0.000000 6.000000
164169.218750 2322307.000000 -33.197273 363.182404 3941.139648 4.000000 0.000000 0.000000 6.000000
164159.546875 2322242.250000 -33.197273 363.032959 3934.895020 4.000000 0.000000 0.000000 6.000000
164169.296875 2322307.750000 -33.197273 362.664459 3946.016602 4.000000 0.000000 0.000000 6.000000
164159.437500 2322241.750000 -33.197273 362.661926 3934.772217 4.000000 0.000000 0.000000 6.000000
164159.343750 2322241.250000 -33.197273 362.276428 3934.683350 4.000000 0.000000 0.000000 6.000000
164169.359375 2322308.250000 -33.197273 362.146484 3950.743896 4.000000 0.000000 0.000000 6.000000
164159.234375 2322240.500000 -33.197273 361.850006 3934.582520 4.000000 0.000000 0.000000 6.000000
164169.437500 2322309.000000 -33.197273 361.628540 3955.302246 4.000000 0.000000 0.000000 6.000000
164159.125000 2322240.000000 -33.197273 361.423553 3934.456055 4.000000 0.000000 0.000000 6.000000
164169.515625 2322309.500000 -33.197273 361.110596 3959.635254 4.000000 0.000000 0.000000 6.000000
164159.031250 2322239.250000 -33.197273 360.997131 3934.263184 4.000000 0.000000 0.000000 6.000000
164169.593750 2322310.000000 -33.197273 360.592651 3963.710449 4.000000 0.000000 0.000000 6.000000
164158.921875 2322238.750000 -33.197273 360.570709 3933.973877 4.000000 0.000000 0.000000 6.000000
164169.656250 2322311.250000 -33.197273 360.204651 3971.073730 4.000000 0.000000 0.000000 6.000000
164158.828125 2322238.000000 -33.197273 360.143616 3933.639160 4.000000 0.000000 0.000000 6.000000
164169.656250 2322310.750000 -33.197273 360.122955 3967.530273 4.000000 0.000000 0.000000 6.000000
164169.671875 2322312.000000 -33.197273 359.982300 3974.316406 4.000000 0.000000 0.000000 6.000000
164169.671875 2322312.500000 -33.197273 359.893433 3977.301758 4.000000 0.000000 0.000000 6.000000
164158.718750 2322237.500000 -33.197273 359.713165 3933.292969 4.000000 0.000000 0.000000 6.000000
164158.609375 2322237.000000 -33.197273 359.282715 3932.939941 4.000000 0.000000 0.000000 6.000000
164169.671875 2322313.250000 -33.197273 359.008392 3980.035156 4.000000 0.000000 0.000000 6.000000
164158.515625 2322236.250000 -33.197273 358.855377 3932.606934 4.000000 0.000000 0.000000 6.000000
164158.343750 2322235.750000 -33.197273 358.564606 3932.334717 4.000000 0.000000 0.000000 6.000000
164158.187500 2322235.000000 -33.197273 357.640198 3932.146973 4.000000 0.000000 0.000000 6.000000
164169.687500 2322313.750000 -33.197273 356.944672 3982.528320 4.000000 0.000000 0.000000 6.000000
164158.015625 2322234.500000 -33.197273 356.715759 3932.064697 4.000000 0.000000 0.000000 6.000000
164169.687500 2322314.250000 -33.197273 354.420776 3984.813965 4.000000 0.000000 0.000000 6.000000
164154.046875 2322183.500000 -33.197273 352.978027 4617.540039 4.000000 0.000000 0.000000 6.000000
164157.859375 2322234.000000 -33.197273 352.456696 3932.104736 4.000000 0.000000 0.000000 6.000000
164169.687500 2322315.000000 -33.197273 351.896881 3986.902832 4.000000 0.000000 0.000000 6.000000
164170.250000 2322318.500000 -33.197273 351.620850 3996.712891 4.000000 0.000000 0.000000 6.000000
164170.375000 2322319.000000 -33.197273 351.169189 3998.153320 4.000000 0.000000 0.000000 6.000000
164170.140625 2322318.000000 -33.197273 351.116272 3995.264893 4.000000 0.000000 0.000000 6.000000
164170.031250 2322317.250000 -33.197273 350.611725 3993.783936 4.000000 0.000000 0.000000 6.000000
164169.906250 2322316.750000 -33.197273 350.107178 3992.215332 4.000000 0.000000 0.000000 6.000000
164170.484375 2322319.750000 -33.197273 349.738770 3999.618164 4.000000 0.000000 0.000000 6.000000
164169.796875 2322316.250000 -33.197273 349.602600 3990.554688 4.000000 0.000000 0.000000 6.000000
164170.593750 2322320.250000 -33.197273 349.580536 4001.156738 4.000000 0.000000 0.000000 6.000000
164169.687500 2322315.500000 -33.197273 349.372955 3988.796143 4.000000 0.000000 0.000000 6.000000
164156.890625 2322226.750000 -33.197273 348.347717 3941.984375 4.000000 0.000000 0.000000 6.000000
164156.843750 2322226.250000 -33.197273 346.439758 3943.652832 4.000000 0.000000 0.000000 6.000000
164156.796875 2322225.500000 -33.197273 345.441162 3945.493652 4.000000 0.000000 0.000000 6.000000
164156.750000 2322225.000000 -33.197273 344.442566 3947.516846 4.000000 0.000000 0.000000 6.000000
164156.703125 2322224.250000 -33.197273 343.444000 3949.730225 4.000000 0.000000 0.000000 6.000000
164156.656250 2322223.750000 -33.197273 343.064240 3952.148193 4.000000 0.000000 0.000000 6.000000
164156.593750 2322223.250000 -33.197273 342.988007 3954.790283 4.000000 0.000000 0.000000 6.000000
164156.546875 2322222.500000 -33.197273 342.235840 3957.658447 4.000000 0.000000 0.000000 6.000000
164156.500000 2322222.000000 -33.197273 341.276947 3960.770508 4.000000 0.000000 0.000000 6.000000
164156.437500 2322221.250000 -33.197273 340.383820 3964.122314 4.000000 0.000000 0.000000 6.000000
164156.343750 2322220.750000 -33.197273 339.698761 3967.702881 4.000000 0.000000 0.000000 6.000000
164156.250000 2322220.250000 -33.197273 339.013702 3971.520752 4.000000 0.000000 0.000000 6.000000
164154.078125 2322184.250000 -33.197273 338.698761 4596.831055 4.000000 0.000000 0.000000 6.000000
164156.156250 2322219.500000 -33.197273 338.328644 3975.571289 4.000000 0.000000 0.000000 6.000000
164156.046875 2322219.000000 -33.197273 337.875275 3979.842529 4.000000 0.000000 0.000000 6.000000
164155.953125 2322218.250000 -33.197273 336.888184 3984.339355 4.000000 0.000000 0.000000 6.000000
164155.859375 2322217.750000 -33.197273 333.824585 3989.054932 4.000000 0.000000 0.000000 6.000000
164154.093750 2322184.750000 -33.197273 330.001343 4576.112305 4.000000 0.000000 0.000000 6.000000
164155.531250 2322213.500000 -33.197273 329.403656 4027.146729 4.000000 0.000000 0.000000 6.000000
164154.109375 2322185.250000 -33.197273 329.241730 4555.682617 4.000000 0.000000 0.000000 6.000000
164154.140625 2322186.000000 -33.197273 328.482086 4535.673340 4.000000 0.000000 0.000000 6.000000
164155.468750 2322212.250000 -33.197273 328.427490 4039.194580 4.000000 0.000000 0.000000 6.000000
164155.500000 2322212.750000 -33.197273 328.132935 4033.139160 4.000000 0.000000 0.000000 6.000000
164155.453125 2322211.750000 -33.197273 327.915833 4045.266357 4.000000 0.000000 0.000000 6.000000
164154.156250 2322186.500000 -33.197273 327.722473 4515.994141 4.000000 0.000000 0.000000 6.000000
164155.406250 2322211.000000 -33.197273 327.375977 4051.285400 4.000000 0.000000 0.000000 6.000000
164154.171875 2322187.250000 -33.197273 326.979889 4496.504883 4.000000 0.000000 0.000000 6.000000
164154.203125 2322187.750000 -33.197273 326.251404 4477.014160 4.000000 0.000000 0.000000 6.000000
164155.359375 2322210.500000 -33.197273 325.661072 4057.184326 4.000000 0.000000 0.000000 6.000000
164154.218750 2322188.500000 -33.197273 325.522949 4457.274902 4.000000 0.000000 0.000000 6.000000
164154.234375 2322189.000000 -33.197273 324.794464 4437.107910 4.000000 0.000000 0.000000 6.000000
164155.296875 2322210.000000 -33.197273 324.694275 4062.881836 4.000000 0.000000 0.000000 6.000000
164154.265625 2322189.500000 -33.197273 324.066010 4416.379395 4.000000 0.000000 0.000000 6.000000
164155.250000 2322209.250000 -33.197273 323.783661 4068.315918 4.000000 0.000000 0.000000 6.000000
164154.281250 2322190.250000 -33.197273 323.337555 4394.999512 4.000000 0.000000 0.000000 6.000000
164155.203125 2322208.750000 -33.197273 322.873016 4073.411377 4.000000 0.000000 0.000000 6.000000
164154.296875 2322190.750000 -33.197273 322.609070 4373.073242 4.000000 0.000000 0.000000 6.000000
164155.156250 2322208.000000 -33.197273 321.962372 4078.121338 4.000000 0.000000 0.000000 6.000000
164154.328125 2322191.500000 -33.197273 321.880615 4350.798828 4.000000 0.000000 0.000000 6.000000
164154.343750 2322192.000000 -33.197273 321.152527 4328.466309 4.000000 0.000000 0.000000 6.000000
164155.109375 2322207.500000 -33.197273 321.051727 4082.406494 4.000000 0.000000 0.000000 6.000000
164154.359375 2322192.500000 -33.197273 320.425323 4306.471680 4.000000 0.000000 0.000000 6.000000
164155.046875 2322207.000000 -33.197273 320.141083 4086.320068 4.000000 0.000000 0.000000 6.000000
164154.921875 2322202.750000 -33.197273 320.037079 4107.088867 4.000000 0.000000 0.000000 6.000000
164155.015625 2322206.250000 -33.197273 319.557922 4089.928223 4.000000 0.000000 0.000000 6.000000
164154.906250 2322202.250000 -33.197273 319.539032 4111.191406 4.000000 0.000000 0.000000 6.000000
164154.937500 2322203.500000 -33.197273 319.465790 4103.449707 4.000000 0.000000 0.000000 6.000000
164155.000000 2322205.750000 -33.197273 319.337585 4093.007324 4.000000 0.000000 0.000000 6.000000
164154.953125 2322204.000000 -33.197273 319.300690 4100.145508 4.000000 0.000000 0.000000 6.000000
164154.968750 2322204.500000 -33.197273 319.135590 4098.982422 4.000000 0.000000 0.000000 6.000000
164154.984375 2322205.250000 -33.197273 319.117249 4095.981934 4.000000 0.000000 0.000000 6.000000
164154.875000 2322201.750000 -33.197273 319.025146 4116.192871 4.000000 0.000000 0.000000 6.000000
164154.828125 2322201.000000 -33.197273 318.454834 4121.861816 4.000000 0.000000 0.000000 6.000000
164154.781250 2322200.500000 -33.197273 317.884552 4128.274414 4.000000 0.000000 0.000000 6.000000
164154.734375 2322199.750000 -33.197273 317.314270 4135.486816 4.000000 0.000000 0.000000 6.000000
164154.390625 2322193.250000 -33.197273 317.121887 4285.225586 4.000000 0.000000 0.000000 6.000000
164154.687500 2322199.250000 -33.197273 316.037445 4143.537598 4.000000 0.000000 0.000000 6.000000
164154.640625 2322198.750000 -33.197273 315.116028 4152.454102 4.000000 0.000000 0.000000 6.000000
164154.609375 2322198.000000 -33.197273 314.194641 4162.304688 4.000000 0.000000 0.000000 6.000000
164154.562500 2322197.500000 -33.197273 313.273224 4173.190430 4.000000 0.000000 0.000000 6.000000
164154.453125 2322195.000000 -33.197273 312.449432 4228.919434 4.000000 0.000000 0.000000 6.000000
164154.515625 2322196.750000 -33.197273 312.429932 4185.201660 4.000000 0.000000 0.000000 6.000000
164154.468750 2322195.500000 -33.197273 312.405243 4212.988281 4.000000 0.000000 0.000000 6.000000
164154.421875 2322194.500000 -33.197273 312.375610 4246.284668 4.000000 0.000000 0.000000 6.000000
164154.484375 2322196.250000 -33.197273 312.361053 4198.428711 4.000000 0.000000 0.000000 6.000000
164154.406250 2322193.750000 -33.197273 312.024689 4265.087402 4.000000 0.000000 0.000000 6.000000
164164.843750 2322278.250000 -33.803349 374.209869 3874.125000 4.000000 0.000000 0.000000 6.000000
164164.953125 2322278.750000 -33.803349 374.158600 3874.078613 4.000000 0.000000 0.000000 6.000000
164165.062500 2322279.500000 -33.803349 374.107300 3874.128662 4.000000 0.000000 0.000000 6.000000
164164.406250 2322275.750000 -33.803349 374.099884 3874.568359 4.000000 0.000000 0.000000 6.000000
164164.515625 2322276.500000 -33.803349 374.080475 3874.489014 4.000000 0.000000 0.000000 6.000000
164165.187500 2322280.000000 -33.803349 374.056000 3874.290771 4.000000 0.000000 0.000000 6.000000
164164.625000 2322277.000000 -33.803349 374.055023 3874.364502 4.000000 0.000000 0.000000 6.000000
164164.734375 2322277.750000 -33.803349 374.029602 3874.237305 4.000000 0.000000 0.000000 6.000000
164165.296875 2322280.750000 -33.803349 374.004730 3874.556885 4.000000 0.000000 0.000000 6.000000
164164.375000 2322275.250000 -33.803349 374.001099 3874.606934 4.000000 0.000000 0.000000 6.000000
164165.406250 2322281.250000 -33.803349 373.945831 3874.895996 4.000000 0.000000 0.000000 6.000000
164164.343750 2322274.750000 -33.803349 373.902313 3874.646973 4.000000 0.000000 0.000000 6.000000
164165.531250 2322282.000000 -33.803349 373.883606 3875.247803 4.000000 0.000000 0.000000 6.000000
164165.656250 2322282.500000 -33.803349 373.821381 3875.535156 4.000000 0.000000 0.000000 6.000000
164164.312500 2322274.000000 -33.803349 373.803528 3874.721680 4.000000 0.000000 0.000000 6.000000
164165.765625 2322283.250000 -33.803349 373.759155 3875.726562 4.000000 0.000000 0.000000 6.000000
164164.203125 2322271.750000 -33.803349 373.705505 3875.708252 4.000000 0.000000 0.000000 6.000000
164164.281250 2322273.500000 -33.803349 373.704742 3874.832520 4.000000 0.000000 0.000000 6.000000
164166.828125 2322290.750000 -33.803349 373.703033 3878.915771 4.000000 0.000000 0.000000 6.000000
